matrix,mode,schedule,chunk_size,num_threads,run_number,l1_loads,l1_misses,l1_miss_rate_percent,llc_loads,llc_misses,llc_miss_rate_percent
bcsstk14.mtx,parallel,guided,10,1,1,24291550,79772,0.3284,2163,22,1.0171
bcsstk14.mtx,parallel,guided,10,1,2,24291550,79631,0.3278,2192,82,3.7409
bcsstk14.mtx,parallel,guided,10,1,3,24291553,79764,0.3284,2199,42,1.9100
bcsstk14.mtx,parallel,guided,10,1,4,24291555,78909,0.3248,2161,47,2.1749
bcsstk14.mtx,parallel,guided,10,1,5,24291554,78049,0.3213,2104,45,2.1388
bcsstk14.mtx,parallel,guided,10,2,1,24304566,78730,0.3239,2399,24,1.0004
bcsstk14.mtx,parallel,guided,10,2,2,24303768,79035,0.3252,2433,19,0.7809
bcsstk14.mtx,parallel,guided,10,2,3,24307624,78629,0.3235,2553,28,1.0967
bcsstk14.mtx,parallel,guided,10,2,4,24307279,79301,0.3262,2412,110,4.5605
bcsstk14.mtx,parallel,guided,10,2,5,24304936,79131,0.3256,2472,69,2.7913
bcsstk14.mtx,parallel,guided,10,4,1,24348563,80794,0.3318,3412,821,24.0621
bcsstk14.mtx,parallel,guided,10,4,2,24332057,81589,0.3353,3241,862,26.5967
bcsstk14.mtx,parallel,guided,10,4,3,24342933,80313,0.3299,3224,411,12.7481
bcsstk14.mtx,parallel,guided,10,4,4,24334705,80547,0.3310,3216,446,13.8682
bcsstk14.mtx,parallel,guided,10,4,5,24351297,83215,0.3417,3670,986,26.8665
bcsstk14.mtx,parallel,guided,10,8,1,24424836,83969,0.3438,4312,1195,27.7134
bcsstk14.mtx,parallel,guided,10,8,2,24429777,83283,0.3409,4188,1164,27.7937
bcsstk14.mtx,parallel,guided,10,8,3,24413915,83900,0.3437,4349,1292,29.7080
bcsstk14.mtx,parallel,guided,10,8,4,24446604,84040,0.3438,3985,700,17.5659
bcsstk14.mtx,parallel,guided,10,8,5,24410224,83973,0.3440,4089,896,21.9124
bcsstk14.mtx,parallel,guided,10,16,1,24697626,86498,0.3502,6063,1568,25.8618
bcsstk14.mtx,parallel,guided,10,16,2,24670762,88469,0.3586,6029,1814,30.0879
bcsstk14.mtx,parallel,guided,10,16,3,24752002,88609,0.3580,5939,1724,29.0285
bcsstk14.mtx,parallel,guided,10,16,4,24643060,88908,0.3608,6100,1601,26.2459
bcsstk14.mtx,parallel,guided,10,16,5,24655474,88408,0.3586,5891,1564,26.5490
bcsstk14.mtx,parallel,guided,10,32,1,25442211,94865,0.3729,9363,2357,25.1736
bcsstk14.mtx,parallel,guided,10,32,2,25637072,95933,0.3742,9465,2448,25.8637
bcsstk14.mtx,parallel,guided,10,32,3,25528709,95667,0.3747,9538,2385,25.0052
bcsstk14.mtx,parallel,guided,10,32,4,25661110,94169,0.3670,9350,2324,24.8556
bcsstk14.mtx,parallel,guided,10,32,5,25503310,95251,0.3735,9143,2281,24.9480
bcsstk14.mtx,parallel,guided,100,1,1,24291550,81142,0.3340,2304,60,2.6042
bcsstk14.mtx,parallel,guided,100,1,2,24291552,78123,0.3216,2158,37,1.7146
bcsstk14.mtx,parallel,guided,100,1,3,24291553,78606,0.3236,2163,34,1.5719
bcsstk14.mtx,parallel,guided,100,1,4,24291549,79505,0.3273,2161,42,1.9435
bcsstk14.mtx,parallel,guided,100,1,5,24291551,78578,0.3235,2147,31,1.4439
bcsstk14.mtx,parallel,guided,100,2,1,24303674,80458,0.3311,2609,54,2.0698
bcsstk14.mtx,parallel,guided,100,2,2,24307917,79969,0.3290,2366,27,1.1412
bcsstk14.mtx,parallel,guided,100,2,3,24304105,79108,0.3255,2397,57,2.3780
bcsstk14.mtx,parallel,guided,100,2,4,24307624,79159,0.3257,2494,48,1.9246
bcsstk14.mtx,parallel,guided,100,2,5,24304120,80072,0.3295,2601,40,1.5379
bcsstk14.mtx,parallel,guided,100,4,1,24345449,80295,0.3298,3229,467,14.4627
bcsstk14.mtx,parallel,guided,100,4,2,24336171,80481,0.3307,3079,440,14.2904
bcsstk14.mtx,parallel,guided,100,4,3,24338957,80751,0.3318,3190,639,20.0313
bcsstk14.mtx,parallel,guided,100,4,4,24339304,81732,0.3358,3182,789,24.7957
bcsstk14.mtx,parallel,guided,100,4,5,24333435,81007,0.3329,3042,378,12.4260
bcsstk14.mtx,parallel,guided,100,8,1,24438609,84350,0.3452,4097,956,23.3341
bcsstk14.mtx,parallel,guided,100,8,2,24418623,83872,0.3435,4048,908,22.4308
bcsstk14.mtx,parallel,guided,100,8,3,24428085,82791,0.3389,4062,1064,26.1940
bcsstk14.mtx,parallel,guided,100,8,4,24432141,82727,0.3386,3935,1125,28.5896
bcsstk14.mtx,parallel,guided,100,8,5,24405554,82905,0.3397,3750,826,22.0267
bcsstk14.mtx,parallel,guided,100,16,1,24715266,85999,0.3480,5308,1285,24.2087
bcsstk14.mtx,parallel,guided,100,16,2,24751899,85790,0.3466,5277,1478,28.0083
bcsstk14.mtx,parallel,guided,100,16,3,24737016,87036,0.3518,5581,1542,27.6295
bcsstk14.mtx,parallel,guided,100,16,4,24658460,86606,0.3512,5333,1388,26.0266
bcsstk14.mtx,parallel,guided,100,16,5,24702639,85522,0.3462,5265,1246,23.6657
bcsstk14.mtx,parallel,guided,100,32,1,25633009,90078,0.3514,7483,1428,19.0833
bcsstk14.mtx,parallel,guided,100,32,2,25731708,91662,0.3562,7586,1575,20.7619
bcsstk14.mtx,parallel,guided,100,32,3,25657714,91430,0.3563,8098,1709,21.1040
bcsstk14.mtx,parallel,guided,100,32,4,25678335,90129,0.3510,7427,1375,18.5135
bcsstk14.mtx,parallel,guided,100,32,5,25573577,92339,0.3611,7667,1711,22.3164
bcsstk14.mtx,parallel,guided,1000,1,1,24291552,80521,0.3315,2123,21,0.9892
bcsstk14.mtx,parallel,guided,1000,1,2,24291552,79917,0.3290,2189,87,3.9744
bcsstk14.mtx,parallel,guided,1000,1,3,24291552,78466,0.3230,2223,37,1.6644
bcsstk14.mtx,parallel,guided,1000,1,4,24291547,79126,0.3257,2188,45,2.0567
bcsstk14.mtx,parallel,guided,1000,1,5,24291552,78088,0.3215,2181,26,1.1921
bcsstk14.mtx,parallel,guided,1000,2,1,24307773,80067,0.3294,2364,33,1.3959
bcsstk14.mtx,parallel,guided,1000,2,2,24304831,79710,0.3280,2408,18,0.7475
bcsstk14.mtx,parallel,guided,1000,2,3,24301562,80534,0.3314,2408,38,1.5781
bcsstk14.mtx,parallel,guided,1000,2,4,24307606,79099,0.3254,2373,34,1.4328
bcsstk14.mtx,parallel,guided,1000,2,5,24303339,79577,0.3274,2392,19,0.7943
bcsstk14.mtx,parallel,guided,1000,4,1,24356071,79346,0.3258,3040,495,16.2829
bcsstk14.mtx,parallel,guided,1000,4,2,24352775,79539,0.3266,2892,589,20.3665
bcsstk14.mtx,parallel,guided,1000,4,3,24352456,80652,0.3312,2895,412,14.2314
bcsstk14.mtx,parallel,guided,1000,4,4,24344172,80926,0.3324,2950,608,20.6102
bcsstk14.mtx,parallel,guided,1000,4,5,24344354,79096,0.3249,2696,159,5.8976
bcsstk14.mtx,parallel,guided,1000,8,1,24429730,80918,0.3312,3556,766,21.5411
bcsstk14.mtx,parallel,guided,1000,8,2,24455818,81133,0.3318,3454,722,20.9033
bcsstk14.mtx,parallel,guided,1000,8,3,24437588,81383,0.3330,3607,761,21.0979
bcsstk14.mtx,parallel,guided,1000,8,4,24441852,81338,0.3328,3383,672,19.8640
bcsstk14.mtx,parallel,guided,1000,8,5,24424330,81714,0.3346,3974,856,21.5400
bcsstk14.mtx,parallel,guided,1000,16,1,24715272,84734,0.3428,4841,1257,25.9657
bcsstk14.mtx,parallel,guided,1000,16,2,24752669,85930,0.3472,4644,999,21.5116
bcsstk14.mtx,parallel,guided,1000,16,3,24687787,84070,0.3405,4809,1116,23.2065
bcsstk14.mtx,parallel,guided,1000,16,4,24758155,83632,0.3378,4794,949,19.7956
bcsstk14.mtx,parallel,guided,1000,16,5,24675485,85217,0.3454,5030,1077,21.4115
bcsstk14.mtx,parallel,guided,1000,32,1,27186410,90644,0.3334,7244,1276,17.6146
bcsstk14.mtx,parallel,guided,1000,32,2,25572021,91215,0.3567,7146,985,13.7839
bcsstk14.mtx,parallel,guided,1000,32,3,25719210,88563,0.3443,6934,1120,16.1523
bcsstk14.mtx,parallel,guided,1000,32,4,25554821,91510,0.3581,6743,1258,18.6564
bcsstk14.mtx,parallel,guided,1000,32,5,25499022,90815,0.3562,6813,989,14.5164
FEM_3D_thermal2.mtx,parallel,static,1,1,1,2755251842,4871476,0.1768,25213,7942,31.4996
FEM_3D_thermal2.mtx,parallel,static,1,1,2,2755251838,5031340,0.1826,25468,7900,31.0193
FEM_3D_thermal2.mtx,parallel,static,1,1,3,2755251840,5065195,0.1838,25948,7746,29.8520
FEM_3D_thermal2.mtx,parallel,static,1,1,4,2755251842,4881287,0.1772,24299,8407,34.5981
FEM_3D_thermal2.mtx,parallel,static,1,1,5,2755251841,4949765,0.1796,26437,7952,30.0791
FEM_3D_thermal2.mtx,parallel,static,1,2,1,2755565614,5702894,0.2070,129942,32580,25.0727
FEM_3D_thermal2.mtx,parallel,static,1,2,2,2755564101,5694550,0.2067,131015,29395,22.4364
FEM_3D_thermal2.mtx,parallel,static,1,2,3,2755368502,5594959,0.2031,121680,25678,21.1029
FEM_3D_thermal2.mtx,parallel,static,1,2,4,2755372114,5327540,0.1934,121342,26313,21.6850
FEM_3D_thermal2.mtx,parallel,static,1,2,5,2755564624,5641092,0.2047,119472,28466,23.8265
FEM_3D_thermal2.mtx,parallel,static,1,4,1,2756224340,6281166,0.2279,384632,140642,36.5653
FEM_3D_thermal2.mtx,parallel,static,1,4,2,2756372269,6046275,0.2194,366876,148006,40.3422
